order_no,user_id,password,gender,age,cheese_name,cheese_texture,cheese_category,buy_count,total_price
25507,2772559,1,F,40,모짜렐라 로그,후레쉬치즈,모짜렐라,1,8400
25509,2977954,1,F,30,모짜렐라 로그,후레쉬치즈,모짜렐라,1,8400
25510,1288062,1,F,40,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
25511,3276112,1,M,40,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
25512,3884426,1,F,60,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900
25513,4397375,1,F,40,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900
25514,5497141,1,F,40,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900
25515,3682775,1,F,40,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900
25516,3117697,1,F,50,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900
25517,2367928,1,F,50,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900
25518,2846015,1,F,20,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900
25519,2409277,1,M,30,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900
25520,4169166,1,F,40,만체고 치즈 6개월,하드치즈,만체고,1,7900
25521,1053864,1,F,20,만체고 치즈 6개월,하드치즈,만체고,1,7900
25523,5372162,1,F,30,파르미지아노 레지아노 18개월,하드치즈,파르미지아노 레지아노,1,8900
25524,9084,1,F,40,파르미지아노 레지아노 18개월,하드치즈,파르미지아노 레지아노,1,8900
25525,326787,1,F,30,파르미지아노 레지아노 18개월,하드치즈,파르미지아노 레지아노,1,8900
25526,4928243,1,F,40,파르미지아노 레지아노 18개월,하드치즈,파르미지아노 레지아노,1,8900
25527,644963,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
25528,590262,1,F,40,보코치니,후레쉬치즈,모짜렐라,2,13600
25529,205402,1,M,20,보코치니,후레쉬치즈,모짜렐라,1,6800
25530,5626919,1,F,20,보코치니,후레쉬치즈,모짜렐라,1,6800
25531,5806595,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
25532,464319,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
25533,2178522,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
25534,4092271,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
25535,344452,1,F,60,보코치니,후레쉬치즈,모짜렐라,1,6800
25536,4466976,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
25537,1817773,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
25538,1251055,1,F,20,보코치니,후레쉬치즈,모짜렐라,1,6800
25539,4115286,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
25540,6243722,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
25541,4539725,1,M,40,보코치니,후레쉬치즈,모짜렐라,1,6800
25542,986383,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
25543,541865,1,F,30,보코치니,후레쉬치즈,모짜렐라,2,13600
25544,5170252,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
25545,4395533,1,M,30,보코치니,후레쉬치즈,모짜렐라,1,6800
25546,6200830,1,F,30,보코치니,후레쉬치즈,모짜렐라,2,13600
25547,1106680,1,F,50,보코치니,후레쉬치즈,모짜렐라,1,6800
25548,3754905,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
25549,1305176,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
25550,710284,1,F,30,투르 드 파리 브리,소프트치즈,브리,1,12950
25551,2825272,1,F,30,투르 드 파리 브리,소프트치즈,브리,1,12950
25552,427529,1,M,30,미국 전통 치즈 5종,세미하드,체다,10,49000
25554,21190,1,F,40,미국 전통 치즈 5종,세미하드,체다,13,63700
25556,4973042,1,F,20,미국 전통 치즈 5종,세미하드,체다,13,63700
25557,4937273,1,F,20,리코타,후레쉬치즈,리코타,1,6860
25560,4281911,1,M,40,파르미지아노 레지아노,하드치즈,파르미지아노 레지아노,1,7400
25562,4682438,1,F,30,파르미지아노 레지아노,하드치즈,파르미지아노 레지아노,1,7400
25563,422193,1,F,40,파르미지아노 레지아노,하드치즈,파르미지아노 레지아노,1,7400
25565,1844010,1,F,40,파르미지아노 레지아노,하드치즈,파르미지아노 레지아노,1,7400
25566,3388534,1,F,40,파르미지아노 레지아노,하드치즈,파르미지아노 레지아노,1,7400
25569,4696586,1,F,40,만체고 치즈 3개월,세미하드치즈,만체고,1,6800
25570,1580277,1,F,30,만체고 치즈 3개월,세미하드치즈,만체고,1,6800
25572,5964256,1,F,30,만체고 치즈 3개월,세미하드치즈,만체고,1,6800
25573,4100665,1,F,30,만체고 치즈 3개월,세미하드치즈,만체고,1,6800
25574,1283844,1,F,30,만체고 치즈 3개월,세미하드치즈,만체고,1,6800
25575,1805635,1,F,30,만체고 치즈 3개월,세미하드치즈,만체고,1,6800
25577,664460,1,F,40,만체고 치즈 3개월,세미하드치즈,만체고,1,6800
25578,43170,1,F,30,만체고 치즈 3개월,세미하드치즈,만체고,1,6800
25579,4603551,1,F,40,만체고 치즈 3개월,세미하드치즈,만체고,2,13600
25580,3125164,1,F,30,만체고 치즈 3개월,세미하드치즈,만체고,1,6800
25581,1904775,1,F,30,만체고 치즈 3개월,세미하드치즈,만체고,2,13600
25582,5597811,1,F,30,만체고 치즈 3개월,세미하드치즈,만체고,2,13600
25583,1396905,1,F,30,만체고 치즈 3개월,세미하드치즈,만체고,1,6800
25584,2412526,1,F,20,리코타 치즈,후레쉬치즈,리코타,1,4600
25585,5649696,1,F,20,리코타 치즈,후레쉬치즈,리코타,1,4600
25586,2567018,1,M,40,리코타 치즈,후레쉬치즈,리코타,1,4600
25587,646402,1,F,40,파르미지아노 레지아노,하드치즈,파르미지아노 레지아노,2,14800
25588,992894,1,M,30,파르미지아노 레지아노,하드치즈,파르미지아노 레지아노,2,14800
25589,2887532,1,F,40,파르미지아노 레지아노,하드치즈,파르미지아노 레지아노,3,22200
25590,5721729,1,F,40,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900
25592,6438861,1,F,40,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,2,9200
25593,565886,1,F,50,미니 브리,소프트치즈,브리,1,8400
25594,5848065,1,F,30,미니 브리,소프트치즈,브리,1,8400
25595,4064325,1,F,40,미니 브리,소프트치즈,브리,1,8400
25596,5292733,1,F,40,미니 브리,소프트치즈,브리,1,8400
25598,3060514,1,F,40,미니 브리,소프트치즈,브리,1,8400
25599,1745052,1,F,40,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1,5900
25600,5251599,1,F,30,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
25603,6399059,1,F,50,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900
25604,6469663,1,F,40,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900
25605,1339022,1,F,40,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900
25607,5345746,1,F,40,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900
25608,6026018,1,F,20,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900
25610,4883183,1,M,40,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900
25611,3485688,1,F,40,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900
25613,4962010,1,M,40,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900
25614,4929798,1,F,30,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900
25615,842365,1,F,30,파르미지아노 레지아노 22개월,하드치즈,파르미지아노 레지아노,1,5900
25618,2400347,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
25619,1094771,1,F,30,미니 브리,소프트치즈,브리,1,8400
25620,2565301,1,F,30,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,8900
25621,5084724,1,F,30,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,8900
25623,636388,1,F,40,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,8900
25624,6051063,1,F,30,버팔로 모짜렐라,후레쉬치즈,모짜렐라,2,17800
25625,239848,1,F,20,미니 브리,소프트치즈,브리,1,8400
25628,6271490,1,F,30,미니 브리,소프트치즈,브리,1,8400
25632,33271,1,F,40,미니 브리,소프트치즈,브리,1,8400
25633,24694,1,F,30,미니 브리,소프트치즈,브리,1,8400
25634,977199,1,F,30,미니 브리,소프트치즈,브리,1,8400
25635,4771628,1,F,50,미니 브리,소프트치즈,브리,1,8400
25637,6477732,1,F,40,미니 브리,소프트치즈,브리,1,8400
25638,4978506,1,F,30,미니 브리,소프트치즈,브리,1,8400
25639,5892226,1,F,40,미니 브리,소프트치즈,브리,1,8400
25640,6587974,1,F,40,미니 브리,소프트치즈,브리,1,8400
25641,6501546,1,F,40,미니 브리,소프트치즈,브리,1,8400
25642,67075,1,M,50,미니 브리,소프트치즈,브리,1,8400
25647,2729233,1,F,30,미니 브리,소프트치즈,브리,1,8400
25648,2879434,1,F,30,미니 브리,소프트치즈,브리,1,8400
25649,5384713,1,F,40,미니 브리,소프트치즈,브리,1,8400
25650,1620341,1,F,40,올드 월드 체다,하드치즈,체다,1,11500
25651,3507959,1,M,30,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900
25652,6557371,1,F,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
25653,1197518,1,F,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
25654,4451077,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
25655,2552352,1,M,40,모짜렐라 카우,후레쉬치즈,모짜렐라,1,3870
25656,722609,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,16480
25662,2284829,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,16480
25663,2284598,1,F,30,리코타 치즈,후레쉬치즈,리코타,5,41200
25665,3843899,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,16480
25667,6511067,1,F,30,리코타 치즈,후레쉬치즈,리코타,5,41200
25668,2230756,1,F,40,리코타 치즈,후레쉬치즈,리코타,3,24720
25669,3768697,1,F,50,리코타 치즈,후레쉬치즈,리코타,2,16480
25670,4636260,1,F,20,리코타 치즈,후레쉬치즈,리코타,4,32960
25672,3869277,1,F,40,리코타 치즈,후레쉬치즈,리코타,5,41200
25674,2233439,1,F,40,리코타 치즈,후레쉬치즈,리코타,3,24720
25675,5893553,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,8240
25677,467883,1,M,40,리코타 치즈,후레쉬치즈,리코타,4,32960
25678,5155446,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,16480
25682,678413,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,16480
25683,798595,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,8240
25684,5990199,1,F,50,리코타 치즈,후레쉬치즈,리코타,1,8240
25686,3228145,1,F,40,리코타 치즈,후레쉬치즈,리코타,5,41200
25687,2066157,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,16480
25689,1960335,1,F,40,리코타 치즈,후레쉬치즈,리코타,3,24720
25690,3824162,1,F,40,리코타 치즈,후레쉬치즈,리코타,4,32960
25694,5519965,1,F,40,리코타 치즈,후레쉬치즈,리코타,3,24720
25695,5202574,1,F,50,리코타 치즈,후레쉬치즈,리코타,2,16480
25696,1773926,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,8240
25697,5447487,1,M,40,리코타 치즈,후레쉬치즈,리코타,1,8240
25698,5333627,1,F,40,리코타 치즈,후레쉬치즈,리코타,3,24720
25699,2186159,1,F,40,리코타 치즈,후레쉬치즈,리코타,3,24720
25700,4675240,1,M,40,리코타 치즈,후레쉬치즈,리코타,3,24720
25701,3369019,1,F,70,리코타 치즈,후레쉬치즈,리코타,2,16480
25702,5854042,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,8240
25703,831778,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,16480
25705,6213272,1,F,30,리코타 치즈,후레쉬치즈,리코타,5,41200
25707,2039757,1,F,30,리코타 치즈,후레쉬치즈,리코타,5,41200
25711,5966296,1,F,30,리코타 치즈,후레쉬치즈,리코타,5,41200
25712,546815,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,16480
25713,2182145,1,F,40,리코타 치즈,후레쉬치즈,리코타,5,41200
25716,6069573,1,F,30,리코타 치즈,후레쉬치즈,리코타,3,24720
25717,383526,1,F,30,리코타 치즈,후레쉬치즈,리코타,7,57680
25718,2759814,1,F,40,리코타 치즈,후레쉬치즈,리코타,3,24720
25720,2091418,1,M,30,리코타 치즈,후레쉬치즈,리코타,1,8240
25721,2699219,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,16480
25722,2767969,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,16480
25724,5032429,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,8240
25733,599924,1,F,50,리코타 치즈,후레쉬치즈,리코타,5,41200
25734,5413582,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,8240
25735,5066426,1,F,40,리코타 치즈,후레쉬치즈,리코타,3,24720
25736,601577,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,8240
25738,817281,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,16480
25739,3761990,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,16480
25740,2269952,1,F,30,리코타 치즈,후레쉬치즈,리코타,3,24720
25741,4971538,1,F,50,리코타 치즈,후레쉬치즈,리코타,2,16480
25742,581204,1,F,40,리코타 치즈,후레쉬치즈,리코타,4,32960
25743,2991811,1,M,50,리코타 치즈,후레쉬치즈,리코타,10,82400
25744,4265371,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,8240
25746,4314558,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,16480
25747,1637496,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,16480
25749,2980491,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,8240
25750,2396967,1,M,40,리코타 치즈,후레쉬치즈,리코타,2,16480
25753,6269915,1,F,40,리코타 치즈,후레쉬치즈,리코타,3,24720
25756,1000577,1,F,40,리코타 치즈,후레쉬치즈,리코타,3,24720
25757,4908642,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,8240
25758,59693,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,8240
25762,3921267,1,F,70,리코타 치즈,후레쉬치즈,리코타,2,16480
25765,993052,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,16480
25767,2325989,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,16480
25768,4200996,1,F,50,리코타 치즈,후레쉬치즈,리코타,2,16480
25770,4591756,1,M,50,리코타 치즈,후레쉬치즈,리코타,2,16480
25771,2937701,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,8240
25772,6123726,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,8240
25773,2664899,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,16480
25774,3153181,1,F,30,리코타 치즈,후레쉬치즈,리코타,3,24720
25775,4278251,1,F,30,리코타 치즈,후레쉬치즈,리코타,3,24720
25776,4274284,1,F,40,리코타 치즈,후레쉬치즈,리코타,3,24720
25777,6544428,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,8240
25778,3438553,1,F,40,리코타 치즈,후레쉬치즈,리코타,3,24720
25779,3793987,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,16480
25781,6154915,1,M,50,리코타 치즈,후레쉬치즈,리코타,3,24720
25785,1100869,1,F,50,리코타 치즈,후레쉬치즈,리코타,3,24720
25786,5695771,1,F,40,리코타 치즈,후레쉬치즈,리코타,3,24720
25788,4909571,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,16480
25789,1685198,1,F,50,리코타 치즈,후레쉬치즈,리코타,3,24720
25790,3771011,1,F,50,리코타 치즈,후레쉬치즈,리코타,7,57680
25792,5766096,1,F,30,리코타 치즈,후레쉬치즈,리코타,3,24720
25793,5311553,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,8240
25794,5500241,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,16480
25797,5923916,1,M,40,리코타 치즈,후레쉬치즈,리코타,2,16480
25798,1270186,1,F,40,리코타 치즈,후레쉬치즈,리코타,3,24720
25799,23036,1,F,30,리코타 치즈,후레쉬치즈,리코타,3,24720
25800,1651370,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,16480
25801,3701435,1,F,40,리코타 치즈,후레쉬치즈,리코타,3,24720
25802,5772566,1,F,40,리코타 치즈,후레쉬치즈,리코타,3,24720
25803,3781022,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,16480
25804,968292,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,8240
25807,6097213,1,F,30,리코타 치즈,후레쉬치즈,리코타,3,24720
25808,6153439,1,M,40,리코타 치즈,후레쉬치즈,리코타,3,24720
25809,1255236,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,16480
25810,4062296,1,F,50,리코타 치즈,후레쉬치즈,리코타,5,41200
25811,6125005,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,16480
25813,4677490,1,F,20,리코타 치즈,후레쉬치즈,리코타,2,16480
25815,986643,1,M,30,리코타 치즈,후레쉬치즈,리코타,4,32960
25816,292619,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,16480
25817,1593679,1,F,30,리코타 치즈,후레쉬치즈,리코타,3,24720
25818,1633935,1,M,30,리코타 치즈,후레쉬치즈,리코타,1,8240
25819,4593391,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,16480
25820,6501121,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,8240
25822,6419419,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,8240
25823,2106796,1,F,50,리코타 치즈,후레쉬치즈,리코타,3,24720
25824,678608,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,8240
25825,5564582,1,F,30,리코타 치즈,후레쉬치즈,리코타,3,24720
25826,1419697,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,8240
25827,6360089,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,16480
25828,833263,1,F,40,리코타 치즈,후레쉬치즈,리코타,5,41200
25829,6454912,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,16480
25830,4775509,1,M,40,리코타 치즈,후레쉬치즈,리코타,3,24720
25831,1207922,1,F,60,리코타 치즈,후레쉬치즈,리코타,4,32960
25832,1312817,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,16480
25835,1150113,1,F,50,리코타 치즈,후레쉬치즈,리코타,5,41200
25836,6232291,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,16480
25837,4735853,1,F,60,리코타 치즈,후레쉬치즈,리코타,2,16480
25838,2449744,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,16480
25839,1263000,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,16480
25841,6510330,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,8240
25842,293498,1,F,40,리코타 치즈,후레쉬치즈,리코타,3,24720
25843,2492512,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,16480
25844,6176786,1,F,40,리코타 치즈,후레쉬치즈,리코타,5,41200
25845,1471183,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,16480
25847,188427,1,F,30,리코타 치즈,후레쉬치즈,리코타,5,41200
25848,4023226,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,16480
25849,1221311,1,F,50,리코타 치즈,후레쉬치즈,리코타,3,24720
25851,1031806,1,F,30,리코타 치즈,후레쉬치즈,리코타,3,24720
25852,1806166,1,F,40,리코타 치즈,후레쉬치즈,리코타,5,41200
25853,6202201,1,M,20,리코타 치즈,후레쉬치즈,리코타,6,49440
25854,6176828,1,M,40,리코타 치즈,후레쉬치즈,리코타,3,24720
25855,543589,1,F,40,리코타 치즈,후레쉬치즈,리코타,3,24720
25857,3480806,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,16480
25859,6535634,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,8240
25860,4833273,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,8240
25861,329910,1,F,30,리코타 치즈,후레쉬치즈,리코타,4,32960
25862,4760791,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,16480
