order_no,user_id,password,gender,age,cheese_name,cheese_texture,cheese_category,buy_count,total_price,user_no,name_no,name
17659.0,4002083.0,1.0,F,30.0,부라타 치즈,후레쉬치즈,부라타,20.0,298000.0,17659.0,17659.0,채직율
17660.0,235861.0,1.0,F,40.0,부라타 치즈,후레쉬치즈,부라타,20.0,298000.0,17660.0,17660.0,송개분
17661.0,1288252.0,1.0,M,20.0,부라타 치즈,후레쉬치즈,부라타,8.0,119200.0,17661.0,17661.0,나들규
,,,,,,,,,,,17662.0,염무균
,,,,,,,,,,,17663.0,조휘미
,,,,,,,,,,,17664.0,송형화
,,,,,,,,,,,17665.0,양효반
,,,,,,,,,,,17666.0,남사원
17667.0,4925844.0,1.0,M,30.0,부라타 치즈,후레쉬치즈,부라타,40.0,596000.0,17667.0,17667.0,추중뜸
,,,,,,,,,,,17668.0,추소석
,,,,,,,,,,,17669.0,심사식
,,,,,,,,,,,17670.0,문한선
,,,,,,,,,,,17671.0,허백대
17672.0,2588334.0,1.0,F,40.0,부라타 치즈,후레쉬치즈,부라타,10.0,149000.0,17672.0,17672.0,오대태
17673.0,3960649.0,1.0,F,40.0,부라타 치즈,후레쉬치즈,부라타,3.0,44700.0,17673.0,17673.0,강호선
,,,,,,,,,,,17674.0,권채림
,,,,,,,,,,,17675.0,구창학
,,,,,,,,,,,17676.0,허모람
,,,,,,,,,,,17677.0,손원상
,,,,,,,,,,,17678.0,하향술
,,,,,,,,,,,17679.0,임관현
,,,,,,,,,,,17680.0,탁란상
,,,,,,,,,,,17681.0,조솜신
,,,,,,,,,,,17682.0,방택루
17683.0,1729166.0,1.0,F,30.0,부라타 치즈,후레쉬치즈,부라타,1.0,14900.0,17683.0,17683.0,어모수
,,,,,,,,,,,17684.0,임형배
,,,,,,,,,,,17685.0,양박달
,,,,,,,,,,,17686.0,전관기
,,,,,,,,,,,17687.0,황수묵
,,,,,,,,,,,17688.0,양상동
,,,,,,,,,,,17689.0,기롱익
17690.0,5511951.0,1.0,F,30.0,부라타 치즈,후레쉬치즈,부라타,3.0,44700.0,17690.0,17690.0,심기균
,,,,,,,,,,,17691.0,양우충
,,,,,,,,,,,17692.0,노만만
,,,,,,,,,,,17693.0,변판채
,,,,,,,,,,,17694.0,신충모
,,,,,,,,,,,17695.0,남송치
,,,,,,,,,,,17696.0,심타일
17697.0,5741249.0,1.0,F,30.0,부라타 치즈,후레쉬치즈,부라타,10.0,149000.0,17697.0,17697.0,송아복
17698.0,5391213.0,1.0,F,40.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17698.0,17698.0,서겸숭
17699.0,2590013.0,1.0,M,40.0,카우 모짜렐라,후레쉬치즈,모짜렐라,2.0,7800.0,17699.0,17699.0,기더배
17700.0,221548.0,1.0,F,30.0,카우 모짜렐라,후레쉬치즈,모짜렐라,2.0,7800.0,17700.0,17700.0,차사번
17701.0,1645225.0,1.0,F,40.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17701.0,17701.0,곽찬수
,,,,,,,,,,,17702.0,허개한
17703.0,3308409.0,1.0,F,40.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17703.0,17703.0,전여영
,,,,,,,,,,,17704.0,백훈세
17705.0,3209438.0,1.0,F,30.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17705.0,17705.0,어혁공
17706.0,6500421.0,1.0,F,30.0,카우 모짜렐라,후레쉬치즈,모짜렐라,3.0,11700.0,17706.0,17706.0,강래탁
,,,,,,,,,,,17707.0,모선익
17708.0,444935.0,1.0,F,30.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17708.0,17708.0,최사송
17709.0,5720720.0,1.0,F,40.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17709.0,17709.0,석대가
,,,,,,,,,,,17710.0,진한랑
,,,,,,,,,,,17711.0,백자평
17712.0,3425847.0,1.0,F,30.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17712.0,17712.0,황규복
17713.0,4966073.0,1.0,F,30.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17713.0,17713.0,한린웅
17714.0,248873.0,1.0,M,40.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17714.0,17714.0,곽달디
,,,,,,,,,,,17715.0,현위강
17716.0,5052094.0,1.0,F,20.0,카우 모짜렐라,후레쉬치즈,모짜렐라,2.0,7800.0,17716.0,17716.0,국영판
,,,,,,,,,,,17717.0,박남려
17718.0,3377804.0,1.0,F,40.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17718.0,17718.0,연의효
,,,,,,,,,,,17719.0,위안두
17720.0,5531278.0,1.0,M,30.0,카우 모짜렐라,후레쉬치즈,모짜렐라,3.0,11700.0,17720.0,17720.0,반치위
17721.0,423229.0,1.0,F,30.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17721.0,17721.0,모리나
17722.0,1633338.0,1.0,F,40.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17722.0,17722.0,유향으
17723.0,432724.0,1.0,F,40.0,카우 모짜렐라,후레쉬치즈,모짜렐라,2.0,7800.0,17723.0,17723.0,박애려
,,,,,,,,,,,17724.0,주세복
17725.0,361026.0,1.0,F,30.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17725.0,17725.0,강우솔
17726.0,3554625.0,1.0,F,30.0,카우 모짜렐라,후레쉬치즈,모짜렐라,2.0,7800.0,17726.0,17726.0,탁민슬
17727.0,703442.0,1.0,F,30.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17727.0,17727.0,허건일
17728.0,5580138.0,1.0,F,30.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17728.0,17728.0,임분규
17729.0,1013093.0,1.0,F,40.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17729.0,17729.0,마무마
17730.0,1501448.0,1.0,M,40.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17730.0,17730.0,오탁훔
,,,,,,,,,,,17731.0,유가온
,,,,,,,,,,,17732.0,안인의
17733.0,316920.0,1.0,F,50.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17733.0,17733.0,변란전
17734.0,3069727.0,1.0,M,40.0,카우 모짜렐라,후레쉬치즈,모짜렐라,2.0,7800.0,17734.0,17734.0,기요택
,,,,,,,,,,,17735.0,안가조
,,,,,,,,,,,17736.0,석령루
,,,,,,,,,,,17737.0,안성익
17738.0,1161789.0,1.0,F,30.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17738.0,17738.0,정길송
17739.0,191462.0,1.0,F,30.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17739.0,17739.0,문리서
17740.0,941564.0,1.0,F,50.0,카우 모짜렐라,후레쉬치즈,모짜렐라,2.0,7800.0,17740.0,17740.0,전랑황
,,,,,,,,,,,17741.0,차천택
17742.0,1451266.0,1.0,F,40.0,카우 모짜렐라,후레쉬치즈,모짜렐라,3.0,11700.0,17742.0,17742.0,최항휘
17743.0,6139643.0,1.0,F,30.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17743.0,17743.0,설언해
,,,,,,,,,,,17744.0,유부들
17745.0,211916.0,1.0,F,40.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17745.0,17745.0,남산선
17746.0,3740557.0,1.0,M,30.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17746.0,17746.0,채을로
17747.0,5468829.0,1.0,F,50.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17747.0,17747.0,최강래
17748.0,1565867.0,1.0,F,20.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17748.0,17748.0,장지탐
17749.0,3566940.0,1.0,F,30.0,카우 모짜렐라,후레쉬치즈,모짜렐라,2.0,7800.0,17749.0,17749.0,기원구
,,,,,,,,,,,17750.0,백종송
17751.0,1671936.0,1.0,M,30.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17751.0,17751.0,강솜기
,,,,,,,,,,,17752.0,고석강
17753.0,1798930.0,1.0,F,40.0,카우 모짜렐라,후레쉬치즈,모짜렐라,2.0,7800.0,17753.0,17753.0,현안태
17754.0,5484020.0,1.0,F,30.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17754.0,17754.0,차식담
17755.0,5337228.0,1.0,F,30.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17755.0,17755.0,유초뜸
,,,,,,,,,,,17756.0,한술수
17757.0,2908633.0,1.0,F,20.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17757.0,17757.0,심철걸
17758.0,3754606.0,1.0,F,30.0,카우 모짜렐라,후레쉬치즈,모짜렐라,2.0,7800.0,17758.0,17758.0,나채언
17759.0,837388.0,1.0,M,40.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17759.0,17759.0,노산솜
17760.0,3138617.0,1.0,F,30.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17760.0,17760.0,육위아
17761.0,3693423.0,1.0,F,30.0,카우 모짜렐라,후레쉬치즈,모짜렐라,2.0,7800.0,17761.0,17761.0,구회근
17762.0,3596144.0,1.0,F,30.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17762.0,17762.0,류련백
17763.0,152008.0,1.0,F,40.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17763.0,17763.0,구원엄
17764.0,4480992.0,1.0,F,30.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17764.0,17764.0,지승곤
17765.0,4958537.0,1.0,F,40.0,카우 모짜렐라,후레쉬치즈,모짜렐라,2.0,7800.0,17765.0,17765.0,금빛황
17766.0,6216993.0,1.0,M,40.0,카우 모짜렐라,후레쉬치즈,모짜렐라,2.0,7800.0,17766.0,17766.0,왕월개
17767.0,112843.0,1.0,F,40.0,카우 모짜렐라,후레쉬치즈,모짜렐라,2.0,7800.0,17767.0,17767.0,김범의
17768.0,4247075.0,1.0,F,40.0,카우 모짜렐라,후레쉬치즈,모짜렐라,2.0,7800.0,17768.0,17768.0,정엄웅
17769.0,3484990.0,1.0,F,40.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17769.0,17769.0,신엄곤
17770.0,3730731.0,1.0,F,20.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17770.0,17770.0,진연여
17771.0,1407490.0,1.0,F,30.0,카우 모짜렐라,후레쉬치즈,모짜렐라,1.0,3900.0,17771.0,17771.0,방환상
,,,,,,,,,,,17772.0,유섬광
17773.0,3438497.0,1.0,F,40.0,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1.0,6900.0,17773.0,17773.0,염철솔
,,,,,,,,,,,17774.0,고건기
17775.0,5131470.0,1.0,M,40.0,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1.0,6900.0,17775.0,17775.0,진탐곤
17776.0,2619461.0,1.0,F,40.0,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1.0,6900.0,17776.0,17776.0,장덕욱
17777.0,2599900.0,1.0,F,40.0,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1.0,6900.0,17777.0,17777.0,현두조
17778.0,1330647.0,1.0,F,40.0,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1.0,6900.0,17778.0,17778.0,신익견
17779.0,5539026.0,1.0,F,40.0,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1.0,6900.0,17779.0,17779.0,신엄평
17780.0,4627460.0,1.0,F,30.0,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1.0,6900.0,17780.0,17780.0,노기지
17781.0,4284004.0,1.0,F,30.0,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1.0,6900.0,17781.0,17781.0,진치안
,,,,,,,,,,,17782.0,지랑회
,,,,,,,,,,,17783.0,진섬은
,,,,,,,,,,,17784.0,허가만
,,,,,,,,,,,17785.0,신엽모
17786.0,1880277.0,1.0,F,40.0,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1.0,6900.0,17786.0,17786.0,허슬고
17787.0,3277266.0,1.0,F,50.0,버팔로 모짜렐라,후레쉬치즈,모짜렐라,2.0,13800.0,17787.0,17787.0,모연선
17788.0,1135212.0,1.0,F,30.0,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1.0,6900.0,17788.0,17788.0,방번늘
,,,,,,,,,,,17789.0,노자을
17790.0,4112763.0,1.0,F,20.0,버팔로 모짜렐라,후레쉬치즈,모짜렐라,2.0,13800.0,17790.0,17790.0,임로평
17791.0,1083060.0,1.0,M,40.0,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1.0,6900.0,17791.0,17791.0,모정초
17792.0,3649985.0,1.0,M,40.0,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1.0,6900.0,17792.0,17792.0,모범관
17793.0,2282499.0,1.0,F,40.0,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1.0,6900.0,17793.0,17793.0,반찬형
,,,,,,,,,,,17794.0,구전혁
,,,,,,,,,,,17795.0,성설언
17796.0,5680385.0,1.0,F,40.0,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1.0,6900.0,17796.0,17796.0,조웅정
17797.0,2487836.0,1.0,F,50.0,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1.0,6900.0,17797.0,17797.0,권제양
17798.0,5001274.0,1.0,F,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17798.0,17798.0,주라설
,,,,,,,,,,,17799.0,안희권
17800.0,331470.0,1.0,F,30.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17800.0,17800.0,백누휴
17801.0,3016767.0,1.0,F,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17801.0,17801.0,소서더
17802.0,6452221.0,1.0,F,30.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17802.0,17802.0,우황공
17803.0,884241.0,1.0,F,20.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17803.0,17803.0,강무라
17804.0,311257.0,1.0,F,50.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17804.0,17804.0,백술탁
17805.0,1266882.0,1.0,F,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17805.0,17805.0,함흔송
17806.0,1560383.0,1.0,F,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17806.0,17806.0,방마진
17807.0,503383.0,1.0,M,30.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17807.0,17807.0,정설명
17808.0,3063816.0,1.0,M,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17808.0,17808.0,선온송
17809.0,6026675.0,1.0,F,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17809.0,17809.0,김뜸구
17810.0,6473658.0,1.0,F,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17810.0,17810.0,윤비윤
17811.0,6133897.0,1.0,F,30.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17811.0,17811.0,표병복
17812.0,2571867.0,1.0,F,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17812.0,17812.0,표온다
17813.0,5700980.0,1.0,F,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17813.0,17813.0,강련호
17814.0,574042.0,1.0,F,30.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17814.0,17814.0,방랑관
17815.0,1680794.0,1.0,F,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17815.0,17815.0,은송늬
17816.0,930374.0,1.0,F,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17816.0,17816.0,남두문
17817.0,5316455.0,1.0,F,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17817.0,17817.0,유하유
17818.0,5399397.0,1.0,F,50.0,부라타 치즈,후레쉬치즈,부라타,2.0,15800.0,17818.0,17818.0,왕악울
17819.0,3555388.0,1.0,F,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17819.0,17819.0,우을예
17820.0,3444258.0,1.0,F,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17820.0,17820.0,안월악
17821.0,6326715.0,1.0,F,30.0,모짜렐라,후레쉬치즈,모짜렐라,1.0,5500.0,17821.0,17821.0,최요실
17822.0,4496327.0,1.0,M,40.0,이탈리아 부라타 120g,후레쉬치즈,부라타,2.0,13200.0,17822.0,17822.0,엄춘늘
,,,,,,,,,,,17823.0,고빈으
17824.0,2070015.0,1.0,F,40.0,이탈리아 부라타 120g,후레쉬치즈,부라타,1.0,6600.0,17824.0,17824.0,구치도
,,,,,,,,,,,17825.0,곽경분
17826.0,5556622.0,1.0,F,30.0,이탈리아 부라타 120g,후레쉬치즈,부라타,1.0,6600.0,17826.0,17826.0,명장엽
17827.0,2641785.0,1.0,F,50.0,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1.0,6900.0,17827.0,17827.0,설바규
17828.0,552786.0,1.0,F,30.0,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1.0,6900.0,17828.0,17828.0,염실안
17829.0,5044183.0,1.0,F,40.0,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1.0,6900.0,17829.0,17829.0,어학빈
17830.0,2829608.0,1.0,M,40.0,보코치니,후레쉬치즈,모짜렐라,1.0,6800.0,17830.0,17830.0,현길석
17831.0,6438945.0,1.0,F,30.0,보코치니,후레쉬치즈,모짜렐라,1.0,6800.0,17831.0,17831.0,신예변
,,,,,,,,,,,17832.0,원봉분
,,,,,,,,,,,17833.0,남삼휘
,,,,,,,,,,,17834.0,유탐여
,,,,,,,,,,,17835.0,정변중
17836.0,4647711.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,17836.0,17836.0,길한엄
17837.0,4623329.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,17837.0,17837.0,강인악
17838.0,2620712.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,17838.0,17838.0,마분권
17839.0,2584353.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,17839.0,17839.0,지후곤
17840.0,6037403.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,17840.0,17840.0,양보희
17841.0,834282.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,17841.0,17841.0,위강곤
17842.0,5681354.0,1.0,M,40.0,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,20.0,92000.0,17842.0,17842.0,남준여
,,,,,,,,,,,17843.0,유보로
17844.0,5424611.0,1.0,F,40.0,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,10.0,46000.0,17844.0,17844.0,장일빛
,,,,,,,,,,,17845.0,노익탐
,,,,,,,,,,,17846.0,이상면
,,,,,,,,,,,17847.0,표선려
17848.0,5133836.0,1.0,F,30.0,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,1.0,4600.0,17848.0,17848.0,여명건
,,,,,,,,,,,17849.0,신시백
17850.0,1817001.0,1.0,M,30.0,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,1.0,4600.0,17850.0,17850.0,현라흥
,,,,,,,,,,,17851.0,함산민
,,,,,,,,,,,17852.0,오운묵
,,,,,,,,,,,17853.0,나성자
,,,,,,,,,,,17854.0,편학아
,,,,,,,,,,,17855.0,손울창
17856.0,2924558.0,1.0,F,40.0,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,1.0,4600.0,17856.0,17856.0,권봉슬
,,,,,,,,,,,17857.0,최구익
17858.0,5788944.0,1.0,F,30.0,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,1.0,4600.0,17858.0,17858.0,도한리
17859.0,929062.0,1.0,F,30.0,에멘탈 슬라이스,세미하드치즈,에멘탈,1.0,5500.0,17859.0,17859.0,공진승
17860.0,6181436.0,1.0,F,40.0,에멘탈 슬라이스,세미하드치즈,에멘탈,1.0,5500.0,17860.0,17860.0,조흥운
17861.0,2416920.0,1.0,F,40.0,에멘탈 슬라이스,세미하드치즈,에멘탈,3.0,16500.0,17861.0,17861.0,함노범
17862.0,5756734.0,1.0,F,50.0,고다치즈 2종,세미하드치즈,고다,1.0,10500.0,17862.0,17862.0,도뜸별
,,,,,,,,,,,17863.0,이구후
17864.0,1250659.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,2.0,23800.0,17864.0,17864.0,나나중
17865.0,5665621.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,2.0,23800.0,17865.0,17865.0,박익미
17866.0,3521700.0,1.0,M,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,11900.0,17866.0,17866.0,신얀동
,,,,,,,,,,,17867.0,윤초호
17868.0,3184795.0,1.0,F,40.0,고다치즈 2종,세미하드치즈,고다,1.0,10500.0,17868.0,17868.0,전대을
,,,,,,,,,,,17869.0,길량판
,,,,,,,,,,,17870.0,정문사
17871.0,720858.0,1.0,F,50.0,리코타,후레쉬치즈,리코타,1.0,6860.0,17871.0,17871.0,반식다
,,,,,,,,,,,17872.0,남봉양
17873.0,4806179.0,1.0,F,40.0,리코타,후레쉬치즈,리코타,1.0,6860.0,17873.0,17873.0,안섬흥
17874.0,3224421.0,1.0,M,50.0,리코타,후레쉬치즈,리코타,2.0,13720.0,17874.0,17874.0,우려두
17875.0,5522389.0,1.0,F,20.0,리코타,후레쉬치즈,리코타,1.0,6860.0,17875.0,17875.0,염자두
17876.0,1385765.0,1.0,F,60.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17876.0,17876.0,주호부
17877.0,2632599.0,1.0,F,30.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17877.0,17877.0,모택공
17878.0,2214576.0,1.0,F,30.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17878.0,17878.0,정형양
17879.0,1873939.0,1.0,F,20.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17879.0,17879.0,신치가
17880.0,2967203.0,1.0,F,50.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17880.0,17880.0,탁림동
,,,,,,,,,,,17881.0,송학혁
17882.0,4896223.0,1.0,F,30.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17882.0,17882.0,홍심전
17883.0,6564270.0,1.0,F,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17883.0,17883.0,옥비무
17884.0,6178238.0,1.0,F,50.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17884.0,17884.0,표구익
17885.0,5927936.0,1.0,M,50.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17885.0,17885.0,추원창
17886.0,1240678.0,1.0,F,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17886.0,17886.0,유잔춘
17887.0,202642.0,1.0,F,20.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17887.0,17887.0,신번박
,,,,,,,,,,,17888.0,엄묵해
17889.0,4458701.0,1.0,F,50.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17889.0,17889.0,백공노
17890.0,3667544.0,1.0,F,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17890.0,17890.0,편림연
,,,,,,,,,,,17891.0,채창완
17892.0,1770608.0,1.0,F,50.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17892.0,17892.0,손술건
17893.0,4019490.0,1.0,F,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17893.0,17893.0,도택얀
,,,,,,,,,,,17894.0,조항춘
17895.0,2009885.0,1.0,F,20.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17895.0,17895.0,추미회
17896.0,5640123.0,1.0,M,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17896.0,17896.0,김욱치
17897.0,363669.0,1.0,F,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17897.0,17897.0,하진연
17898.0,6099644.0,1.0,F,30.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17898.0,17898.0,용직형
,,,,,,,,,,,17899.0,전무천
,,,,,,,,,,,17900.0,남조열
,,,,,,,,,,,17901.0,임사삼
17902.0,313317.0,1.0,F,30.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17902.0,17902.0,함면학
17903.0,6358543.0,1.0,F,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17903.0,17903.0,황복달
17904.0,2078991.0,1.0,F,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17904.0,17904.0,변늘근
17905.0,3761888.0,1.0,M,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17905.0,17905.0,마천관
,,,,,,,,,,,17906.0,나빛봉
17907.0,3060278.0,1.0,M,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17907.0,17907.0,왕무람
17908.0,378425.0,1.0,F,30.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17908.0,17908.0,구삼혼
17909.0,3920090.0,1.0,F,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17909.0,17909.0,인석공
17910.0,4461791.0,1.0,F,50.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17910.0,17910.0,안곤월
,,,,,,,,,,,17911.0,김혁승
17912.0,4177076.0,1.0,F,50.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17912.0,17912.0,소울설
17913.0,5872988.0,1.0,F,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17913.0,17913.0,곽성학
17914.0,6161617.0,1.0,F,30.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17914.0,17914.0,변악원
17915.0,898894.0,1.0,F,50.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17915.0,17915.0,원심정
17916.0,4768744.0,1.0,F,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17916.0,17916.0,윤근실
17917.0,6220003.0,1.0,M,30.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17917.0,17917.0,은삼평
17918.0,1709386.0,1.0,F,30.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17918.0,17918.0,손걸위
,,,,,,,,,,,17919.0,표면숙
,,,,,,,,,,,17920.0,마곤승
,,,,,,,,,,,17921.0,원늬흔
,,,,,,,,,,,17922.0,반흠겸
17923.0,775624.0,1.0,F,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17923.0,17923.0,고섬윤
,,,,,,,,,,,17924.0,탁송의
17925.0,6208027.0,1.0,M,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17925.0,17925.0,유백초
17926.0,5994482.0,1.0,M,30.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17926.0,17926.0,윤길광
17927.0,6535936.0,1.0,F,50.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17927.0,17927.0,강노술
17928.0,4501998.0,1.0,F,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17928.0,17928.0,최도출
17929.0,2356456.0,1.0,M,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,7900.0,17929.0,17929.0,박량신
